,node1,node2,timestamp
79047,40,124,13708
79048,48,68,41224
79050,13,14,8942
79052,13,14,36379
79053,13,14,27760
79054,4,13,739
79056,6,106,50415
79057,1,10,32660
79060,7,10,2938
79061,13,68,1477
79062,13,14,17561
79063,50,76,16707
79064,53,76,10198
79065,6,106,29959
79066,50,76,5476
79067,50,53,55411
79069,69,76,4867
79070,50,76,45818
79073,66,77,4066
79075,50,76,51670
79076,48,68,4497
79077,13,14,5390
79080,49,50,21440
79082,13,14,2779
79083,4,69,10409
79085,13,14,13837
79086,13,14,13255
79088,50,76,50440
79089,13,14,4985
79091,13,14,13429
79092,13,14,41341
79093,27,50,46309
79096,13,14,50457
79097,13,14,55998
79098,50,70,8858
79100,13,14,12304
79103,48,68,19759
79107,9,66,57344
79109,9,66,32935
79110,4,69,51428
79111,13,14,38208
79113,4,69,47103
79114,4,69,39813
79119,1,48,44995
79121,45,98,2105
79123,23,29,41808
79125,7,65,52040
79126,23,29,54105
79127,67,80,18224
79131,9,66,17720
79132,9,44,2003
79138,7,65,22358
79139,21,86,15440
79140,21,56,26766
79142,9,59,20476
79144,9,66,48563
79146,21,86,45842
79147,9,66,5853
79149,21,86,16106
79153,81,85,9021
79154,9,67,7967
79157,106,117,7051
79159,40,69,27498
79160,13,69,3145
79161,3,69,26973
79162,4,69,22368
79163,4,69,21851
79164,4,86,15134
79165,4,13,834
79166,4,40,53743
79168,14,61,1276
79169,54,120,25596
79170,4,69,3544
79171,4,69,694
79174,69,76,44236
79177,69,86,45331
79180,47,138,52715
79181,104,141,54956
79182,15,96,28672
79183,54,96,11021
79184,12,96,32665
79188,9,14,16727
79189,3,4,34733
79195,54,120,48954
79197,9,44,28021
79199,9,44,11832
79200,7,21,4353
79207,86,94,5213
79208,68,94,34147
79209,48,94,25482
79211,47,94,25046
79212,94,123,43021
79213,76,94,7572
79214,3,52,906
79215,3,52,3195
79216,65,94,48595
79217,14,94,26861
79218,103,105,17842
79219,54,120,34923
79222,15,96,22192
79226,57,76,51397
79227,15,96,28277
79229,3,35,16432
79230,54,96,33565
79231,3,35,6998
79232,3,66,11547
79233,3,67,18892
79235,3,13,33195
79236,3,4,16784
79237,3,68,47510
79238,3,85,39879
79242,65,94,54376
79243,9,66,10610
79244,9,59,6963
79249,3,66,56963
79251,94,123,2515
79252,94,123,6690
79254,58,71,13062
79255,58,73,36149
79256,3,67,46682
79257,13,14,47124
79258,57,76,29721
79259,13,14,2380
79260,7,13,12206
79261,3,13,179
79264,9,67,30177
79265,67,80,10047
79266,59,67,12331
79267,33,58,41156
79273,23,58,44121
79276,29,58,40216
79278,50,70,6826
79279,58,71,36561
79280,3,17,3535
79282,3,8,12599
79283,73,106,54056
79284,23,58,10515
79285,58,73,8198
79288,86,94,35836
79289,58,71,7297
79290,58,73,10386
79291,58,73,2198
79292,3,68,24409
79293,5,71,9666
79295,2,59,14424
79296,2,117,50669
79300,50,70,34117
79303,17,54,35852
79304,17,56,47820
79305,10,21,48845
79306,9,59,37668
79308,2,59,19442
79310,9,66,4422
79312,5,11,39609
79315,58,95,20982
79317,44,66,44036
79319,46,58,22918
79321,23,58,56184
79322,9,44,2523
79324,50,70,14316
79325,73,106,18314
79326,58,106,54322
79327,7,14,32117
79331,13,14,56520
79332,48,68,7513
79333,13,86,32685
79334,48,68,6390
79335,54,56,852
79337,15,56,3189
79338,13,14,7153
79340,13,14,27086
79341,33,54,1538
79342,53,86,46870
79343,50,86,3759
79344,4,48,41002
79347,33,61,18400
79349,15,33,4498
79350,17,54,6308
79351,48,50,9116
79352,31,80,1720
79353,67,80,19052
79356,54,56,23922
79358,48,50,35055
79361,48,50,25186
79362,33,54,31988
79363,50,76,31159
79364,66,80,53517
79366,68,86,27004
79367,56,86,31789
79369,71,118,32746
79370,27,81,47515
79372,29,39,3708
79373,17,50,31115
79374,48,50,26822
79375,15,71,13429
79377,71,73,48264
79379,29,90,42991
79380,17,50,28538
79382,13,14,6069
79383,13,35,35224
79384,13,14,43658
79385,50,76,50983
79386,13,14,16204
79391,81,93,24905
79392,67,80,20861
79393,66,80,3981
79394,31,80,43492
79396,31,80,852
79397,81,93,30915
79399,48,50,49342
79401,48,50,2178
79403,3,13,4763
79404,3,35,10456
79406,3,66,30366
79407,66,77,36298
79410,67,80,13086
79411,3,68,3336
79412,13,14,32207
79415,13,14,3690
79416,13,14,51069
79419,15,56,53027
79422,29,39,815
79423,13,14,22869
79426,3,41,24116
79427,3,41,25958
79428,4,41,54840
79431,3,66,22697
79432,17,48,56377
79434,17,48,42023
79435,3,68,32578
79436,3,20,51833
79438,5,33,34894
79439,3,8,4244
79442,8,9,11238
79443,5,9,13799
79445,9,56,22666
79446,9,15,4428
79447,3,9,12952
79448,9,56,37473
79449,5,9,39148
79451,17,50,948
79452,66,77,662
79453,50,70,2831
79454,9,15,20088
79458,9,68,2274
79461,50,70,47775
79462,5,83,39877
79464,68,69,29286
79465,33,61,3174
79466,66,77,30290
79467,3,117,19452
79468,66,77,13946
79470,13,14,14126
79472,3,48,3932
79473,48,53,41510
79475,3,68,13322
79476,3,8,10662
79479,8,9,48855
79480,70,86,14560
79481,76,86,28102
79482,2,117,45646
79484,85,94,36229
79485,3,85,20515
79486,27,81,45865
79489,3,68,11340
79490,48,68,4938
79491,3,48,2785
79492,3,68,8570
79495,3,35,11977
79497,3,68,40109
79498,6,106,31297
79499,66,77,22381
79500,3,13,16865
79503,69,76,30285
79504,69,76,4891
79505,31,80,15400
79506,3,68,31240
79507,13,14,4471
79508,9,66,27338
79510,9,32,9801
79511,9,66,56139
79512,58,121,4501
79514,3,68,28506
79515,9,32,6849
79517,56,71,806
79521,69,76,967
79522,48,50,15884
79524,48,50,11595
79525,9,67,13098
79527,27,77,7123
79528,3,13,14728
79530,27,77,20453
79532,6,106,24493
79534,50,70,31030
79535,2,58,32497
79539,50,70,11386
79540,48,50,48722
79541,4,101,13995
79543,48,50,22124
79544,9,66,28488
79545,50,76,10236
79546,35,58,5712
79548,69,76,14153
79549,9,32,32418
79553,33,46,20210
79554,59,80,23383
79560,47,59,26788
79561,48,50,21161
79563,17,50,42153
79564,50,76,13559
79565,1,123,22689
79566,27,77,5552
79567,63,83,37320
79568,4,86,377
79571,15,56,11149
79574,17,50,11947
79575,15,56,26718
79576,3,13,39814
79578,9,66,3593
79580,65,94,4846
79581,14,94,10025
79583,50,70,7237
79584,66,77,8821
79585,50,76,7862
79586,50,76,53054
79588,69,70,11996
79589,70,86,40772
79593,2,59,32181
79594,59,79,16177
79595,59,94,51321
79597,44,59,5219
79598,50,76,1392
79599,65,94,10613
79600,14,94,28264
79601,65,94,18314
79602,65,94,31925
79603,9,67,3343
79604,9,67,5124
79607,58,59,23372
79609,4,48,38639
79611,9,66,27111
79612,27,90,2536
79614,59,68,48599
79615,59,69,38330
79616,59,64,28786
79617,56,59,7446
79619,77,117,48043
79623,15,117,44458
79624,5,117,2461
79625,59,68,18512
79626,56,59,4439
79627,59,64,34151
79629,59,69,5754
79631,67,90,13459
79632,19,76,24562
79633,48,85,21171
79637,104,141,27148
79641,68,145,11456
79643,84,148,37259
79645,53,153,9014
79646,38,144,25041
79647,104,141,33695
79649,104,141,46638
79651,36,150,19203
79653,38,144,34094
79654,68,145,7262
79655,80,143,28253
79656,57,139,11995
79657,47,138,43411
79658,26,152,50427
79659,47,138,5566
79662,26,152,36118
79663,53,153,4208
79665,47,138,24713
79666,57,139,50387
79667,68,145,44089
79669,1,38,15296
79670,72,117,44722
79672,122,140,36534
79674,72,117,30635
79676,122,140,38947
79678,68,145,808
79679,122,140,7047
79683,68,145,2536
79684,72,117,19442
79685,122,140,29734
79686,122,140,21368
79687,38,144,16032
79688,38,144,48953
79691,122,140,30272
79695,15,96,6448
79697,12,96,11266
79699,68,145,15376
79700,58,104,19627
79701,38,144,35956
79702,1,38,49896
79703,63,83,2847
79707,69,94,32246
79708,86,94,43476
79709,68,94,11348
79710,48,94,5680
79711,85,94,33061
79713,94,123,45078
79714,15,96,14939
79715,54,96,7692
79716,12,96,29956
79717,84,148,9836
79718,68,145,21583
79719,72,117,21313
79721,14,73,25799
79724,3,67,52795
79726,3,4,6887
79727,3,69,29290
79729,3,8,46484
79732,3,85,13399
79733,3,17,44510
79735,15,96,24787
79736,15,96,9476
79742,3,8,27404
79743,3,35,49731
79744,3,35,10347
79745,13,117,16461
79747,50,53,29321
79748,11,14,19110
79752,50,53,2536
79753,50,53,6352
79754,84,148,18621
79755,3,53,18981
79757,3,53,17011
79758,94,123,19743
79759,53,70,38399
79760,3,53,29102
79761,53,70,14088
79762,3,53,26898
79765,50,53,11153
79766,48,53,45958
79767,50,53,2350
79769,50,53,32243
79771,13,117,4781
79772,48,50,11267
79774,56,94,35138
79778,1,50,19234
79781,18,108,8648
79783,18,109,6861
79784,18,110,10906
79785,3,18,27193
79786,21,70,19170
79789,15,17,20538
79792,3,4,1720
79793,17,56,7666
79797,2,117,30744
79799,2,58,29257
79800,122,140,25063
79803,53,70,54452
79805,3,68,24467
79807,4,76,37368
79809,4,8,13672
79810,4,69,4383
79813,15,17,14578
79815,58,121,2744
79816,48,68,36829
79817,4,69,2476
79820,18,55,29762
79823,50,76,22955
79824,3,68,2867
79825,3,48,39836
79826,3,13,4033
79829,3,18,16103
79831,53,70,54983
79832,3,13,23043
79834,50,76,49921
79836,50,86,22429
79837,3,35,21571
79840,47,68,34356
79841,3,68,15785
79842,4,8,16321
79843,50,76,7090
79846,86,94,43582
79848,5,71,54991
79850,71,73,41093
79852,4,6,11139
79853,59,117,36265
79855,73,117,31479
79856,2,117,39225
79857,42,68,49864
79860,50,76,41910
79862,15,61,6339
79863,9,61,7358
79864,15,61,25853
79866,52,53,46192
79867,52,53,3442
79868,69,86,32110
79869,48,86,12603
79871,85,86,10811
79872,86,89,6427
79874,56,86,196
79875,68,145,2475
79876,50,76,32904
79877,86,117,36341
79881,50,76,46437
79882,50,76,44565
79883,9,67,4243
79884,9,66,816
79885,50,76,3928
79886,69,76,43611
79887,50,76,50189
79888,47,138,38373
79889,57,139,4833
79890,50,76,17687
79892,15,56,827
79893,15,56,51313
79896,4,86,9899
79899,1,4,49813
79901,67,79,16534
79902,5,117,23536
79905,5,58,7681
79906,5,11,1808
79907,50,76,26788
79908,57,139,5001
79910,4,48,13626
79913,53,70,44402
79914,68,145,29959
79916,15,56,18777
79917,15,56,10751
79918,52,103,2996
79919,52,103,36096
79921,4,8,2536
79922,3,4,7514
79923,4,13,55068
79928,3,48,13859
79932,59,117,39730
79933,50,70,31615
79934,4,121,13534
79935,50,52,45344
79936,56,65,29672
79937,56,65,38597
79938,50,52,42725
79939,3,13,43317
79940,4,13,21186
79946,5,71,44622
79948,72,117,25419
79949,4,86,3389
79950,4,13,33243
79952,67,117,9888
79953,59,117,21950
79955,5,117,51866
79956,65,94,406
79957,69,76,29901
79959,48,50,33462
79960,13,106,19158
79961,13,35,48299
79965,66,77,9089
79966,4,8,30186
79967,50,93,40469
79970,27,50,49422
79971,50,93,49208
79974,8,52,31111
79977,13,117,51699
79978,13,58,11995
79981,27,50,47644
79982,1,73,44984
79983,69,76,7593
79985,13,58,42673
79986,13,40,19972
79988,1,73,20899
79989,85,94,41951
79990,3,85,23335
79991,19,82,28081
79992,19,82,42666
79994,66,90,9861
79995,90,115,46324
79998,25,90,27769
79999,77,90,35716
80001,50,90,35484
80003,9,90,23288
80004,68,90,18223
80005,58,90,35537
80007,74,90,18977
80010,24,90,49559
80011,26,90,21953
80012,90,105,8402
80013,5,90,21286
80014,15,90,27231
80015,83,90,27519
80016,90,117,32828
80017,8,90,45740
80018,4,90,36021
80019,52,90,32627
80020,47,90,1720
80021,9,90,9030
80022,90,105,35570
80023,77,90,3111
80024,52,90,38607
80025,53,86,14384
80027,53,86,3937
80028,19,86,3898
80030,38,144,38483
80031,8,77,8957
80032,53,76,7635
80033,69,76,34949
80035,67,90,29228
80036,33,90,22559
80041,67,79,46431
80043,47,138,35580
80045,47,138,49641
80046,47,167,15447
80048,57,139,20168
80051,8,77,16623
80053,68,90,23135
80054,53,70,45363
80056,74,90,16015
80057,24,90,2483
80060,71,73,8818
80061,4,13,2274
80062,13,117,33522
80063,4,53,19653
80064,4,13,37960
80065,4,90,2458
80067,4,53,4436
80068,15,77,20253
80069,15,77,1049
80071,35,53,32137
80072,20,50,15288
80073,90,117,46394
80074,13,117,28257
80077,5,117,20827
80078,15,77,27744
80082,27,69,1209
80083,69,93,49500
80085,66,77,25990
80089,68,86,13779
80090,48,86,3055
80091,86,89,33631
80092,70,86,35306
80093,86,117,3322
80094,13,86,2536
80095,85,86,49385
80096,76,86,52316
80097,82,86,9875
80099,86,90,25588
80100,68,69,17496
80101,15,90,15085
80102,13,71,35749
80103,35,71,16740
80104,58,71,5666
80105,17,54,34704
80106,5,90,21927
80107,20,50,6958
80108,56,65,27774
80110,13,121,27848
80112,27,81,15543
80113,50,90,18015
80117,27,81,55727
80118,39,90,23781
80119,3,50,13848
80124,3,20,17656
80125,3,13,21259
80128,3,4,6667
80129,3,52,33505
80130,3,66,19710
80131,3,13,16159
80132,3,53,12201
80134,59,67,7211
80136,59,67,44563
80137,59,67,26111
80138,68,115,52353
80139,18,107,20580
80140,90,115,12990
80145,67,115,49858
80148,18,86,55738
80149,57,86,1720
80151,13,86,7484
80153,27,81,49147
80154,4,76,13332
80156,3,4,20110
80157,4,8,15785
80158,4,41,10608
80161,3,50,6239
80162,59,67,335
80164,67,115,32653
80165,27,81,8684
80168,3,8,41605
80170,5,71,14152
80171,8,77,16813
80173,85,107,34652
80174,12,15,13822
80175,12,65,17334
80176,12,14,38979
80177,67,68,24398
80179,15,68,12855
80180,56,68,6012
80181,68,69,48532
80182,9,68,55804
80183,3,68,6128
80184,68,117,12815
80186,50,86,3655
80187,19,86,26372
80188,44,67,16844
80189,5,11,5756
80190,15,96,13674
80191,54,96,2736
80193,26,60,16306
80194,13,121,1304
80197,26,27,6978
80198,54,96,13312
80201,3,13,19004
80202,13,35,34589
80204,13,40,11642
80205,1,36,25513
80206,3,13,25859
80207,3,4,29959
80208,3,40,16281
80209,3,8,7646
80210,69,94,16311
80211,56,94,2001
80212,76,94,10810
80215,68,94,821
80216,48,94,55927
80218,47,94,18885
80219,94,123,19550
80222,27,81,42413
80224,43,81,19416
80225,3,13,15332
80227,54,96,17143
80228,50,76,50402
80229,12,96,22174
80230,50,76,28833
80231,24,26,31171
80232,15,96,529
80233,15,96,43119
80235,13,40,31408
80236,4,13,44999
80239,12,71,33543
80240,12,117,10630
80243,12,15,30233
80245,12,15,48795
80246,66,77,20580
80247,39,81,29501
80249,3,13,22405
80250,3,8,21337
80251,3,67,1243
80253,3,4,6424
80254,3,40,24928
80255,3,35,737
80256,3,68,726
80258,3,69,28024
80259,3,17,49658
80262,3,13,852
80263,5,71,13998
80264,12,71,18937
80266,15,71,54545
80267,3,66,7814
80270,3,4,39674
80272,12,65,26161
80274,15,33,2559
80275,40,65,19562
80276,56,94,43854
80277,3,67,8221
80278,94,123,40926
80283,15,17,49930
80285,17,54,17329
80286,17,56,38644
80289,4,65,35647
80290,68,94,2610
80292,42,43,26534
80293,86,94,12124
80295,43,45,42339
80297,43,45,42809
80299,43,79,24715
80301,32,117,56499
80302,23,32,48042
80303,27,32,28528
80305,43,79,8988
80306,42,43,6906
80308,42,43,41382
80310,43,79,30243
80311,26,90,17944
80312,43,45,38051
80313,43,79,18930
80315,26,60,35282
80316,66,115,24931
80318,3,66,5707
80319,2,59,42895
80321,2,117,38574
80322,2,58,40108
80323,17,54,11840
80324,27,66,33648
80325,2,59,27649
80327,27,66,6801
80330,26,32,15038
80332,26,32,9276
80333,26,32,3352
80334,3,41,22470
80335,3,27,18524
80337,15,27,6308
80340,27,39,6706
80341,13,27,8161
80343,8,27,41915
80344,5,27,52145
80346,26,27,48512
80348,13,27,33921
80349,27,32,12319
80350,48,94,1295
80352,42,63,10597
80353,4,41,4853
80354,47,65,11893
80356,18,31,36230
80360,42,43,27958
80361,43,115,11977
80362,47,115,5429
80363,22,115,12665
80365,69,115,30724
80368,103,115,9224
80370,14,115,9888
80374,15,115,31206
80376,1,115,9631
80377,87,115,46441
80378,27,115,2231
80379,115,119,32835
80381,61,115,6954
80383,25,115,17406
80384,85,115,2043
80385,53,115,52698
80386,44,115,455
80389,52,115,396
80390,81,115,30039
80393,56,115,19487
80394,115,151,16709
80396,50,115,21079
80397,39,115,20080
80400,83,115,17052
80401,71,115,31295
80402,96,115,3523
80403,36,115,16334
80404,37,115,13958
80407,115,128,41125
80408,108,115,22546
80410,95,115,6481
80412,41,115,19542
80413,77,115,7655
80414,31,115,39879
80416,115,118,16970
80418,73,115,36017
80419,100,115,44004
80420,115,130,40672
80421,109,115,6674
80422,88,115,44305
80423,28,115,49958
80424,99,115,52430
80425,55,115,52271
80426,20,115,33648
80427,26,115,43402
80428,33,115,29049
80429,7,115,11934
80430,34,115,21007
80431,82,115,51427
80432,3,115,56734
80433,62,115,45685
80436,89,115,33060
80437,5,115,8220
80439,66,115,10944
80441,48,115,1497
80443,68,115,37848
80445,16,115,23797
80450,74,115,3266
80452,21,115,57480
80453,23,115,24009
80456,113,115,16756
80457,94,115,1296
80458,88,115,22330
80459,115,129,34733
80463,89,115,18599
80465,52,115,9904
80466,112,115,10391
80467,30,115,57197
80469,48,115,25213
80470,42,43,15652
80471,31,115,41319
80473,42,43,26695
80474,49,115,14074
80475,103,115,26281
80476,86,115,6091
80477,45,115,46331
80480,56,115,51189
80481,27,115,36127
80484,15,33,44848
80485,57,115,34886
80488,24,115,16657
80490,63,115,54521
80491,42,63,14599
80492,3,20,36031
80493,3,13,26744
80494,3,53,27475
80495,3,85,26581
80496,3,66,16201
80497,3,35,11932
80498,3,68,3407
80499,15,17,51326
80501,66,115,37524
80503,115,123,37416
80508,76,115,38404
80509,19,86,54976
80510,50,52,51863
80512,1,115,26737
80514,3,53,34141
80515,3,50,34617
80516,3,20,18226
80519,3,51,55355
80521,3,8,6918
80522,3,40,53548
80523,3,42,56712
80524,39,115,18889
80525,13,115,13407
80526,81,101,56581
80527,27,39,5431
80528,3,13,30597
80529,3,13,31332
80530,81,101,45638
80531,55,115,7785
80533,3,51,27851
80534,3,8,51111
80537,3,18,16886
80538,3,20,27408
80540,3,115,17316
80541,26,115,3141
80542,20,42,32458
80544,3,20,6843
80546,68,115,2846
80547,3,68,26902
80548,3,13,7247
80549,3,4,36310
80551,3,20,28018
80553,3,35,14863
80556,3,27,18220
80557,13,27,55827
80559,3,53,6459
80560,24,34,6031
80563,3,18,39538
80564,27,66,20782
80565,3,20,16708
80568,5,115,52210
80569,18,115,38188
80571,18,31,9666
80572,5,27,9649
80573,5,11,5461
80574,5,11,42694
80576,10,115,26417
80577,13,27,37674
80578,3,13,5985
80580,50,86,48402
80581,3,50,46954
80584,95,115,13548
80585,50,86,23594
80586,16,115,26090
80587,74,115,53377
80589,81,90,52254
80590,81,90,55864
80591,73,115,6524
80592,71,115,32776
80593,71,73,44636
80594,71,117,6310
80596,5,71,20839
80597,3,50,779
80598,3,13,13510
80600,13,117,24111
80601,13,58,14792
80602,4,13,13904
80604,115,124,16568
80606,48,68,8873
80607,3,13,42767
80608,43,115,13860
80609,13,117,8201
80611,3,13,48269
80613,13,40,14576
80614,39,81,10914
80615,77,115,12789
80616,13,117,2185
80617,13,117,11996
80618,115,117,18895
80620,32,117,3086
80621,4,76,39007
80622,2,59,50944
80625,1,4,35377
80628,33,61,1648
80631,15,33,6429
80634,15,33,12667
80635,18,69,50671
80636,19,69,14126
80637,57,69,30905
80639,69,86,30977
80640,69,89,41938
80641,53,86,9733
80645,3,13,7776
80647,3,8,28015
80648,3,35,24656
80649,53,86,40800
80652,4,76,47854
80654,26,32,35794
80655,33,54,28998
80659,3,4,42875
80660,3,4,41016
80661,50,76,43597
80662,4,13,52202
80664,65,94,11995
80665,14,94,1367
80667,17,115,9929
80668,1,4,49530
80669,50,70,40675
80670,65,94,19423
80671,4,76,47608
80672,4,76,33637
80674,76,94,42119
80675,50,52,10115
80676,4,41,7308
80678,4,16,10280
80679,4,6,1528
80680,50,52,40461
80681,3,52,10666
80682,50,52,9970
80683,4,6,26038
80684,39,81,22077
80686,71,117,29959
80689,5,33,15858
80692,45,90,9537
80693,26,45,50242
